"state","date_updated","new_cases","tot_cases","Administered","Series_Complete_Yes","Additional_Doses"
KS,"10/28/2021",5850,433016,3304696,1545017,128412
KS,"11/04/2021",5433,438449,3383442,1555774,177916
KS,"11/11/2021",6820,445269,3470692,1566749,230487
KS,"11/18/2021",7820,453089,3562507,1575790,276825
KS,"11/25/2021",8271,461360,3644839,1584917,326167
KS,"12/02/2021",8693,470053,3728475,1598588,372165
KS,"12/09/2021",12422,482475,3816744,1617383,420825
KS,"12/16/2021",11153,493628,3910890,1636475,473584
KS,"12/23/2021",12146,505774,3991871,1650286,520132
KS,"12/30/2021",14113,519887,4073766,1661170,554996
KS,"01/06/2022",30068,549955,4129621,1670135,584493
KS,"01/13/2022",31867,581822,4194141,1681521,619022
KS,"01/20/2022",79148,660970,4254401,1705942,650768
KS,"01/27/2022",49072,710042,4299568,1715598,672618
KS,"02/03/2022",28962,739004,4337322,1726225,689466
KS,"02/10/2022",10071,749075,4362480,1733958,700051
KS,"02/17/2022",11679,760754,4408192,1743177,710371
KS,"02/24/2022",3509,764263,4426448,1748742,717667
KS,"03/03/2022",2593,766856,4447211,1755560,724300
KS,"03/10/2022",1361,768217,4470240,1763080,733465
KS,"03/17/2022",821,769038,4480360,1766204,737361
KS,"03/24/2022",532,769570,4491408,1769151,741956
KS,"03/31/2022",492,770062,4500522,1771520,745609
KS,"04/07/2022",242,770304,4518084,1774765,749110
KS,"04/14/2022",948,771252,4547360,1779732,753952
KS,"04/21/2022",1274,772526,4572297,1783905,757911
KS,"04/28/2022",1408,773934,4595462,1787573,761805
KS,"05/05/2022",1585,775519,4618862,1791072,765889
KS,"05/12/2022",1877,777396,4638623,1794903,769385
KS,"05/19/2022",5466,782862,4660146,1798272,773246
KS,"05/26/2022",3133,785995,4679686,1801255,777338
KS,"06/02/2022",3217,789212,4695359,1803625,781073
KS,"06/09/2022",4666,793878,4638559,1818096,807662
KS,"06/16/2022",3985,797863,4654230,1820270,811421
KY,"12/17/2020",21519,230654,1504,0,""
KY,"12/24/2020",19402,250056,19976,0,""
KY,"12/31/2020",14773,264829,52296,0,""
KY,"01/07/2021",32221,297050,94440,0,""
KY,"01/14/2021",25778,322828,174748,0,""
KY,"01/21/2021",21298,344126,235143,0,""
KY,"01/28/2021",18395,362521,342200,0,""
KY,"02/04/2021",15664,378185,455783,0,""
KY,"02/11/2021",12832,391017,608198,0,""
KY,"02/18/2021",7679,398696,726168,0,""
KY,"02/25/2021",8078,406774,907836,0,""
KY,"03/04/2021",5757,412531,1117369,0,""
KY,"03/11/2021",4758,417289,1357068,467334,""
KY,"03/18/2021",4052,421341,1619517,571138,""
KY,"03/25/2021",3899,425240,1876610,661734,""
KY,"04/01/2021",3670,428910,2142945,798150,""
KY,"04/08/2021",3362,432272,2414960,953326,""
KY,"04/15/2021",4185,436457,2704303,1141656,""
KY,"04/22/2021",3680,440137,2934874,1284621,""
KY,"04/29/2021",3585,443722,3110315,1400209,""
KY,"05/06/2021",3694,447416,3240967,1487289,""
KY,"05/13/2021",3058,450474,3374208,1580321,""
KY,"05/20/2021",2613,453087,3484624,1642449,""
KY,"05/27/2021",2094,455181,3603240,1694560,""
KY,"06/03/2021",1458,456639,3670108,1728826,""
KY,"06/10/2021",1486,458125,3751031,1776089,""
KY,"06/17/2021",1254,459379,3866548,1857257,""
KY,"06/24/2021",1081,460460,3932696,1899172,""
KY,"07/01/2021",1165,461625,4002943,1947461,""
KY,"07/08/2021",1418,463043,4041480,1970136,""
KY,"07/15/2021",2826,465869,4082111,1991718,""
KY,"07/22/2021",4672,470541,4122754,2010070,""
KY,"07/29/2021",7885,478426,4175693,2029189,""
KY,"08/05/2021",12258,490684,4244750,2053066,""
KY,"08/12/2021",17539,508223,4312359,2074806,""
KY,"08/19/2021",23725,531948,4391812,2103854,""
KY,"08/26/2021",29569,561517,4484205,2139922,0
KY,"09/02/2021",33192,594709,4585627,2180536,0
KY,"09/09/2021",30529,625238,4668584,2214908,0
KY,"09/16/2021",31240,656478,4757563,2255583,0
KY,"09/23/2021",25826,682304,4840983,2298503,0
KY,"09/30/2021",19195,701499,4930548,2337940,0
KY,"10/07/2021",16244,717743,5031807,2370563,0
KY,"10/14/2021",12329,730072,5124173,2399887,0
KY,"10/21/2021",8911,738983,5196008,2422952,174297
KY,"10/28/2021",7686,746669,5282155,2441766,225482
KY,"11/04/2021",7139,753808,4969707,2274966,301784
KY,"11/11/2021",8518,762326,5094943,2290286,385524
KY,"11/18/2021",9650,771976,5232884,2305717,460229
KY,"11/25/2021",11619,783595,5346850,2318846,530146
KY,"12/02/2021",12729,796324,5454693,2337202,595072
KY,"12/09/2021",16345,812669,5595642,2369477,677108
KY,"12/16/2021",15375,828044,5710932,2394836,744939
KY,"12/23/2021",16777,844821,5816551,2410786,811039
KY,"12/30/2021",27656,872477,5888090,2422138,854257
KY,"01/06/2022",56181,928658,5963769,2434650,898247
KY,"01/13/2022",72901,1001559,6040841,2446657,942783
KY,"01/20/2022",95189,1096748,6114443,2470310,985575
KY,"01/27/2022",86857,1183605,6168457,2481293,1015290
KY,"02/03/2022",61239,1244844,6212423,2492022,1037554
KY,"02/10/2022",42173,1287017,6240009,2500818,1049398
KY,"02/17/2022",13241,1300258,6282042,2511245,1062440
KY,"02/24/2022",13287,1313545,6307433,2518865,1073371
KY,"03/03/2022",7169,1320714,6321157,2523023,1079146
KY,"03/10/2022",4264,1324978,6347335,2530690,1090406
KY,"03/17/2022",3029,1328007,6367748,2537387,1098399
KY,"03/24/2022",1855,1329862,6381151,2541159,1104250
KY,"03/31/2022",1409,1331271,6398743,2546322,1110710
KY,"04/07/2022",1340,1332611,6424014,2550503,1116480
KY,"04/14/2022",1578,1334189,6457435,2554859,1122479
KY,"04/21/2022",2091,1336280,6487841,2558685,1127484
KY,"04/28/2022",431,1336711,6513793,2561976,1132145
KY,"05/05/2022",3936,1340647,6536500,2565020,1136193
KY,"05/12/2022",5654,1346301,6557558,2567956,1140302
KY,"05/19/2022",7218,1353519,6581654,2570805,1144691
KY,"05/26/2022",8669,1362188,6607582,2573773,1149767
KY,"06/02/2022",7685,1369873,6628595,2576300,1154207
KY,"06/09/2022",10053,1379926,6648602,2579158,1158777
KY,"06/16/2022",9102,1389028,6667217,2581476,1163072
LA,"12/17/2020",16625,275551,0,0,""
LA,"12/24/2020",18379,293930,26971,0,""
LA,"12/31/2020",17300,311230,44351,0,""
LA,"01/07/2021",22283,333513,78608,0,""
LA,"01/14/2021",22328,355841,197967,0,""
LA,"01/21/2021",18744,374585,279398,0,""
LA,"01/28/2021",17829,392414,375895,0,""
LA,"02/04/2021",13826,406240,509982,0,""
LA,"02/11/2021",8483,414723,639019,0,""
LA,"02/18/2021",6300,421023,795511,0,""
LA,"02/25/2021",5907,426930,943419,0,""
LA,"03/04/2021",4864,431794,1139071,0,""
LA,"03/11/2021",3711,435505,1340630,487828,""
LA,"03/18/2021",3478,438983,1519659,563914,""
LA,"03/25/2021",3248,442231,1756494,655710,""
LA,"04/01/2021",2643,444874,2003199,780225,""
LA,"04/08/2021",2771,447645,2199349,893502,""
LA,"04/15/2021",3049,450694,2394289,1017907,""
LA,"04/22/2021",3702,454396,2567548,1139692,""
LA,"04/29/2021",2955,457351,2708187,1237218,""
LA,"05/06/2021",3451,460802,2812519,1303293,""
LA,"05/13/2021",3203,464005,2900359,1356658,""
LA,"05/20/2021",3051,467056,2972438,1394985,""
LA,"05/27/2021",2786,469842,3048106,1432609,""
LA,"06/03/2021",2411,472253,3103075,1462006,""
LA,"06/10/2021",2421,474674,3168577,1498902,""
LA,"06/17/2021",2130,476804,3247015,1552326,""
LA,"06/24/2021",2139,478943,3295157,1580796,""
LA,"07/01/2021",2529,481472,3380221,1627321,""
LA,"07/08/2021",4333,485805,3425960,1652871,""
LA,"07/15/2021",7036,492841,3467349,1672304,""
LA,"07/22/2021",14041,506882,3521380,1690044,""
LA,"07/29/2021",25070,531952,3609644,1708955,""
LA,"08/05/2021",30368,562320,3698963,1727264,""
LA,"08/12/2021",39621,601941,3836597,1761790,""
LA,"08/19/2021",36502,638443,3981091,1819137,""
LA,"08/26/2021",32794,671237,4123761,1888430,0
LA,"09/02/2021",20939,692176,4209058,1934964,0
LA,"09/09/2021",13322,705498,4299113,1987192,0
LA,"09/16/2021",16297,721795,4377171,2036277,0
LA,"09/23/2021",10210,732005,4450410,2081367,0
LA,"09/30/2021",7656,739661,4518953,2111741,0
LA,"10/07/2021",5910,745571,4609137,2137185,0
LA,"10/14/2021",4902,750473,4690800,2160565,0
LA,"10/21/2021",3554,754027,4757889,2181564,165264
LA,"10/28/2021",3712,757739,4831989,2208860,207356
LA,"11/04/2021",2952,760691,4914606,2223745,260902
LA,"11/11/2021",2937,763628,4996847,2238237,313418
LA,"11/18/2021",2763,766391,5081041,2250994,364567
LA,"11/25/2021",2660,769051,5162105,2262153,415284
LA,"12/02/2021",2786,771837,5255044,2278316,468200
LA,"12/09/2021",3076,774913,5360696,2294275,537132
LA,"12/16/2021",3629,778542,5460697,2311199,602085
LA,"12/23/2021",8996,787538,5556360,2325646,664013
LA,"12/30/2021",28690,816228,5633478,2336561,711922
LA,"01/06/2022",63321,879549,5713570,2349285,758894
LA,"01/13/2022",70392,949941,5794562,2362987,806220
LA,"01/20/2022",87308,1037249,5857055,2388043,841508
LA,"01/27/2022",107955,1145204,5903012,2399954,864602
LA,"02/03/2022",34568,1179772,5945420,2412396,883962
LA,"02/10/2022",24872,1204644,5987429,2424529,901822
LA,"02/17/2022",11701,1216345,6025656,2433615,912396
LA,"02/24/2022",7638,1223983,6037879,2437569,917993
LA,"03/03/2022",3078,1227061,6064173,2445752,928988
LA,"03/10/2022",2231,1229292,6089784,2453890,937704
LA,"03/17/2022",1272,1230564,6113102,2462260,946430
LA,"03/24/2022",947,1231511,6132103,2468349,953671
LA,"03/31/2022",701,1232212,6144459,2472079,958773
LA,"04/07/2022",968,1233180,6166697,2475882,964299
LA,"04/14/2022",921,1234101,6188554,2478808,968968
LA,"04/21/2022",1537,1235638,6210712,2481745,973762
LA,"04/28/2022",1638,1237276,6233158,2484925,978539
LA,"05/05/2022",2148,1239424,6252446,2487578,982694
LA,"05/12/2022",3340,1242764,6269644,2489913,986054
LA,"05/19/2022",5114,1247878,6292495,2492624,990612
LA,"05/26/2022",6717,1254595,6321859,2495725,996784
LA,"06/02/2022",7191,1261786,6337844,2497754,1000402
LA,"06/09/2022",9226,1271012,6358128,2500554,1004910
LA,"06/16/2022",9943,1280955,6376317,2503099,1009060
MA,"12/17/2020",34700,304112,69,0,""
MA,"12/24/2020",31876,335988,35844,0,""
MA,"12/31/2020",31930,367918,76211,0,""
MA,"01/07/2021",36135,404053,137858,0,""
MA,"01/14/2021",44394,448447,233476,0,""
MA,"01/21/2021",32593,481040,353117,0,""
MA,"01/28/2021",28463,509503,490332,0,""
MA,"02/04/2021",21614,531117,652929,0,""
MA,"02/11/2021",17829,548946,924612,0,""
MA,"02/18/2021",12990,561936,1214821,0,""
MA,"02/25/2021",11949,573885,1576657,0,""
MA,"03/04/2021",10861,584746,1941018,0,""
MA,"03/11/2021",10518,595264,2376322,776259,""
MA,"03/18/2021",11113,606377,2773542,969041,""
MA,"03/25/2021",13439,619816,3196050,1137413,""
MA,"04/01/2021",15764,635580,3685186,1341408,""
MA,"04/08/2021",14993,650573,4252091,1580322,""
MA,"04/15/2021",14370,664943,4895087,1892688,""
MA,"04/22/2021",11815,676758,5467558,2156940,""
MA,"04/29/2021",9485,686243,6087168,2461918,""
MA,"05/06/2021",7365,693608,6588555,2745439,""
MA,"05/13/2021",5579,699187,7103369,3087288,""
MA,"05/20/2021",4105,703292,7488346,3333097,""
MA,"05/27/2021",2735,706027,7849273,3566470,""
MA,"06/03/2021",1238,707265,8111038,3740479,""
MA,"06/10/2021",1194,708459,8398807,3937546,""
MA,"06/17/2021",620,709079,8588503,4072441,""
MA,"06/24/2021",464,709543,8721461,4161157,""
MA,"07/01/2021",423,709966,8858362,4256952,""
MA,"07/08/2021",552,710518,8924358,4296281,""
MA,"07/15/2021",1158,711676,8989629,4333539,""
MA,"07/22/2021",2338,714014,9051266,4366341,""
MA,"07/29/2021",3930,717944,9113239,4393827,""
MA,"08/05/2021",6074,724018,9188927,4425475,""
MA,"08/12/2021",7803,731821,9253493,4451811,""
MA,"08/19/2021",8805,740626,9327409,4483417,""
MA,"08/26/2021",9622,750248,9409796,4518695,0
MA,"09/02/2021",11658,761906,9498168,4558121,0
MA,"09/09/2021",10836,772742,9568210,4587929,0
MA,"09/16/2021",13885,786627,9641149,4620288,0
MA,"09/23/2021",12278,798905,9712378,4653594,0
MA,"09/30/2021",11414,810319,9798631,4679810,0
MA,"10/07/2021",9620,819939,9927382,4708171,0
MA,"10/14/2021",9934,829873,10051914,4735074,0
MA,"10/21/2021",9944,839817,10178352,4762192,276051
MA,"10/28/2021",9130,848947,10356035,4791152,381353
MA,"11/04/2021",9012,857959,10583168,4815714,532373
MA,"11/11/2021",11334,869293,10851024,4840701,695975
MA,"11/18/2021",15006,884299,11152391,4863781,852256
MA,"11/25/2021",20108,904407,11415048,4883284,1004353
MA,"12/02/2021",19993,924400,11696256,4924144,1171688
MA,"12/09/2021",33489,957889,12058256,5003369,1377951
MA,"12/16/2021",33820,991709,12422213,5075651,1595070
MA,"12/23/2021",43022,1034731,12760499,5114904,1816313
MA,"12/30/2021",61094,1095825,12981917,5140101,1959239
MA,"01/06/2022",127529,1223354,13186234,5166045,2086852
MA,"01/13/2022",166550,1389904,13444102,5198480,2242106
MA,"01/20/2022",113494,1503398,13673242,5229611,2374590
MA,"01/27/2022",77207,1580605,13854824,5255176,2470020
MA,"02/03/2022",39663,1620268,13975406,5278183,2525822
MA,"02/10/2022",22578,1642846,14073026,5304474,2566385
MA,"02/17/2022",13499,1656345,14165491,5328858,2602694
MA,"02/24/2022",10277,1666622,14240010,5347614,2633508
MA,"03/03/2022",6990,1673612,14297164,5355873,2656895
MA,"03/10/2022",5422,1679034,14342533,5367438,2675592
MA,"03/17/2022",5002,1684036,14377119,5375341,2689958
MA,"03/24/2022",5714,1689750,14412068,5381216,2704918
MA,"03/31/2022",7415,1697165,14438178,5387612,2716291
MA,"04/07/2022",8995,1706160,14525000,5400737,2734010
MA,"04/14/2022",12227,1718387,14630625,5414486,2751459
MA,"04/21/2022",14769,1733156,14724673,5426580,2766932
MA,"04/28/2022",16620,1749776,14815095,5438006,2781816
MA,"05/05/2022",20525,1770301,14903376,5449039,2795884
MA,"05/12/2022",27007,1797308,14973037,5458519,2807252
MA,"05/19/2022",32720,1830028,15070745,5470408,2823159
MA,"05/26/2022",25472,1855500,15152555,5480691,2838595
MA,"06/02/2022",17534,1873034,15211413,5488221,2852158
MA,"06/09/2022",16514,1889548,15273383,5496418,2867466
MA,"06/16/2022",12519,1902067,15318285,5502236,2879644
MD,"12/17/2020",19114,241767,3,0,""
MD,"12/24/2020",16095,257862,11800,0,""
MD,"12/31/2020",15827,273689,50312,0,""
MD,"01/07/2021",19215,292904,100049,0,""
MD,"01/14/2021",21963,314867,194705,0,""
MD,"01/21/2021",17486,332353,271905,0,""
MD,"01/28/2021",14206,346559,412206,0,""
MD,"02/04/2021",10924,357483,565821,0,""
MD,"02/11/2021",9183,366666,745478,0,""
MD,"02/18/2021",6314,372980,930567,0,""
MD,"02/25/2021",5510,378490,1199143,0,""
MD,"03/04/2021",5469,383959,1497538,0,""
MD,"03/11/2021",5607,389566,1812309,688419,""
MD,"03/18/2021",6067,395633,2130973,798449,""
MD,"03/25/2021",6967,402600,2464830,896207,""
MD,"04/01/2021",8744,411344,2882170,1075960,""
MD,"04/08/2021",9182,420526,3330227,1300334,""
MD,"04/15/2021",9825,430351,3837451,1567793,""
MD,"04/22/2021",8439,438790,4315837,1805523,""
MD,"04/29/2021",6703,445493,4733768,2023126,""
MD,"05/06/2021",5196,450689,5006410,2188349,""
MD,"05/13/2021",3582,454271,5408440,2466731,""
MD,"05/20/2021",2494,456765,5758938,2674631,""
MD,"05/27/2021",2114,458879,6030957,2835588,""
MD,"06/03/2021",1188,460067,6186967,2931258,""
MD,"06/10/2021",796,460863,6377412,3059269,""
MD,"06/17/2021",607,461470,6612831,3219251,""
MD,"06/24/2021",417,461887,6719727,3288245,""
MD,"07/01/2021",392,462279,6891344,3394301,""
MD,"07/08/2021",458,462737,6965180,3437544,""
MD,"07/15/2021",751,463488,7039584,3478529,""
MD,"07/22/2021",1247,464735,7109034,3514298,""
MD,"07/29/2021",2196,466931,7185150,3546450,""
MD,"08/05/2021",3674,470605,7267577,3580351,""
MD,"08/12/2021",5465,476070,7347058,3611110,""
MD,"08/19/2021",6511,482581,7432879,3646818,""
MD,"08/26/2021",7349,489930,7528234,3687462,0
MD,"09/02/2021",8446,498376,7614991,3724833,0
MD,"09/09/2021",7181,505557,7711259,3767698,0
MD,"09/16/2021",8372,513929,7799862,3807156,0
MD,"09/23/2021",8426,522355,7877281,3845328,0
MD,"09/30/2021",8506,530861,7969400,3876526,0
MD,"10/07/2021",8192,539053,8098322,3908280,0
MD,"10/14/2021",7499,546552,8204525,3934817,0
MD,"10/21/2021",5972,552524,8321252,3964440,254248
MD,"10/28/2021",5399,557923,8488260,3992506,359975
MD,"11/04/2021",4973,562896,8649939,3996775,503125
MD,"11/11/2021",5033,567929,8858896,4021848,651797
MD,"11/18/2021",5906,573835,9046525,4042361,784313
MD,"11/25/2021",6661,580496,9329572,4061450,912498
MD,"12/02/2021",6789,587285,9532394,4103709,1029927
MD,"12/09/2021",9766,597051,9801258,4161947,1192613
MD,"12/16/2021",11223,608274,10033390,4206379,1336940
MD,"12/23/2021",24742,633016,10270543,4236445,1490027
MD,"12/30/2021",59245,692261,10434341,4256109,1597122
MD,"01/06/2022",96123,788384,10569548,4275073,1682504
MD,"01/13/2022",90295,878679,10788208,4310596,1811186
MD,"01/20/2022",54861,933540,10974567,4352618,1917794
MD,"01/27/2022",31561,965101,11113028,4376894,1994831
MD,"02/03/2022",15325,980426,11222522,4401324,2052885
MD,"02/10/2022",9106,989532,11315866,4427003,2099285
MD,"02/17/2022",5047,994579,11419484,4451535,2136690
MD,"02/24/2022",4650,999229,11477997,4467987,2163117
MD,"03/03/2022",3810,1003039,11540342,4484134,2190561
MD,"03/10/2022",2294,1005333,11579870,4493417,2209401
MD,"03/17/2022",2039,1007372,11611964,4501261,2224118
MD,"03/24/2022",1972,1009344,11643639,4509202,2238397
MD,"03/31/2022",2154,1011498,11716639,4530532,2261245
MD,"04/07/2022",2725,1014223,11798520,4541332,2277111
MD,"04/14/2022",3703,1017926,11931236,4584872,2297677
MD,"04/21/2022",4935,1022861,11951370,4559856,2304198
MD,"04/28/2022",5892,1028753,12018729,4567278,2316081
MD,"05/05/2022",7585,1036338,12088280,4576482,2329106
MD,"05/12/2022",10923,1047261,12146202,4582996,2338887
MD,"05/19/2022",14974,1062235,12224923,4590123,2350695
MD,"05/26/2022",15887,1078122,12308354,4597547,2365907
MD,"06/02/2022",15319,1093441,12370426,4603436,2379460
MD,"06/09/2022",10643,1104084,12427217,4609853,2392068
MD,"06/16/2022",9765,1113849,12481777,4615638,2404138
ME,"12/17/2020",3040,17901,3,0,""
ME,"12/24/2020",3325,21226,11958,0,""
ME,"12/31/2020",2975,24201,23345,0,""
ME,"01/07/2021",3424,27625,37128,0,""
ME,"01/14/2021",4333,31958,61129,0,""
ME,"01/21/2021",3680,35638,80502,0,""
ME,"01/28/2021",2816,38454,115191,0,""
ME,"02/04/2021",2080,40534,153439,0,""
ME,"02/11/2021",1530,42064,193246,0,""
ME,"02/18/2021",1031,43095,242445,0,""
ME,"02/25/2021",1023,44118,305397,0,""
ME,"03/04/2021",1113,45231,334528,0,""
ME,"03/11/2021",1217,46448,442593,157423,""
ME,"03/18/2021",1384,47832,528977,193255,""
ME,"03/25/2021",1358,49190,620556,231260,""
ME,"04/01/2021",1598,50788,715036,271683,""
ME,"04/08/2021",2208,52996,829113,336903,""
ME,"04/15/2021",2958,55954,966930,414949,""
ME,"04/22/2021",2914,58868,1068265,464656,""
ME,"04/29/2021",2077,60945,1165567,517435,""
ME,"05/06/2021",2231,63176,1247314,573346,""
ME,"05/13/2021",1869,65045,1324706,635150,""
ME,"05/20/2021",1490,66535,1393589,680621,""
ME,"05/27/2021",889,67424,1462994,720554,""
ME,"06/03/2021",562,67986,1497916,742131,""
ME,"06/10/2021",463,68449,1535266,768976,""
ME,"06/17/2021",271,68720,1572628,797386,""
ME,"06/24/2021",169,68889,1594846,812689,""
ME,"07/01/2021",165,69054,1615250,827255,""
ME,"07/08/2021",136,69190,1629452,836042,""
ME,"07/15/2021",183,69373,1640525,842539,""
ME,"07/22/2021",408,69781,1650508,847199,""
ME,"07/29/2021",481,70262,1662189,852049,""
ME,"08/05/2021",734,70996,1679689,861597,""
ME,"08/12/2021",1123,72119,1692077,865987,""
ME,"08/19/2021",1152,73271,1707899,872212,""
ME,"08/26/2021",1432,74703,1727343,879281,0
ME,"09/02/2021",2210,76913,1748970,887309,0
ME,"09/09/2021",2495,79408,1764861,894004,0
ME,"09/16/2021",3199,82607,1784167,903390,0
ME,"09/23/2021",3265,85872,1802929,913647,0
ME,"09/30/2021",4117,89989,1824230,921333,0
ME,"10/07/2021",3898,93887,1845374,925935,0
ME,"10/14/2021",2753,96640,1873407,932356,0
ME,"10/21/2021",3167,99807,1908440,940142,62167
ME,"10/28/2021",2662,102469,1948534,946354,87460
ME,"11/04/2021",4004,106473,2009298,952454,130329
ME,"11/11/2021",3874,110347,2070635,958389,172301
ME,"11/18/2021",3718,114065,2138582,964009,210582
ME,"11/25/2021",4424,118489,2198768,968553,248143
ME,"12/02/2021",2963,121452,2253584,974851,284954
ME,"12/09/2021",5381,126833,2325660,990280,328426
ME,"12/16/2021",7337,134170,2399182,1005449,374344
ME,"12/23/2021",5251,139421,2468056,1014290,421517
